timestamp,production_load_t,equipment_utilization_pct,ambient_temp_c,equipment_run_frac,furnace_kwh,compressor_kwh,ventilation_kwh,auxiliary_kwh,energy_kwh
2024-01-12 16:00:00,92.95,87.56,16.97,0.899,567.29,242.65,44.64,52.97,907.55
2024-01-12 17:00:00,89.66,86.31,15.3,0.888,571.96,237.37,44.34,65.39,919.06
2024-01-12 18:00:00,91.34,87.69,14.69,0.94,579.92,250.23,42.67,59.84,932.65
2024-01-12 19:00:00,82.06,71.9,15.5,0.659,516.5,217.82,44.12,55.53,833.97
2024-01-12 20:00:00,101.03,89.01,14.23,0.936,633.16,247.69,37.94,69.24,988.03
2024-01-12 21:00:00,92.19,78.67,13.69,0.788,594.91,227.92,45.95,62.03,930.8
2024-01-12 22:00:00,106.89,99.84,15.04,0.979,653.96,277.61,44.3,66.07,1041.95
2024-01-12 23:00:00,115.34,97.37,13.7,0.916,697.85,262.1,39.48,62.16,1061.59
2024-01-13 00:00:00,87.37,82.72,15.27,0.858,568.7,235.8,33.49,58.92,896.92
2024-01-13 01:00:00,82.25,85.61,15.78,0.81,522.25,237.46,30.53,55.65,845.89
2024-01-13 02:00:00,79.79,82.01,16.53,0.846,510.15,226.11,43.96,59.09,
2024-01-13 03:00:00,73.03,70.87,16.94,0.805,478.42,206.46,33.56,60.82,779.26
2024-01-13 04:00:00,67.02,73.15,14.64,0.781,455.38,206.87,36.31,64.08,762.66
2024-01-13 05:00:00,68.66,72.65,16.0,0.796,463.55,215.12,41.91,58.03,778.62
2024-01-13 06:00:00,65.18,63.87,15.99,0.603,441.46,189.49,34.8,62.57,728.32
2024-01-13 07:00:00,62.49,67.79,15.74,0.716,430.02,193.98,49.74,68.39,742.13
2024-01-13 08:00:00,72.97,75.57,14.53,0.698,480.55,223.15,40.95,60.79,805.44
2024-01-13 09:00:00,76.23,77.54,13.71,0.764,497.21,226.9,45.91,50.2,820.23
2024-01-13 10:00:00,83.88,74.53,16.0,0.832,533.23,214.53,44.17,60.24,852.17
2024-01-13 11:00:00,87.26,89.39,12.69,0.863,550.22,251.94,29.85,59.53,891.53
2024-01-13 12:00:00,82.93,80.96,14.85,0.865,518.66,225.17,42.98,59.37,846.18
2024-01-13 13:00:00,82.5,81.44,11.42,0.865,530.72,228.79,39.94,52.02,851.47
2024-01-13 14:00:00,83.61,83.81,13.24,0.892,522.43,238.45,39.75,61.38,862.0
2024-01-13 15:00:00,77.44,74.78,13.93,0.684,513.21,223.24,39.9,57.34,833.69
2024-01-13 16:00:00,69.29,76.93,16.89,0.796,461.98,219.25,44.22,59.47,784.92
2024-01-13 17:00:00,65.73,71.03,16.28,0.702,447.68,205.58,46.58,64.74,764.58
2024-01-13 18:00:00,68.86,69.95,14.42,0.754,461.32,212.78,35.23,55.94,765.28
2024-01-13 19:00:00,62.89,74.31,16.34,0.66,432.5,219.73,40.31,59.49,752.03
2024-01-13 20:00:00,71.56,83.24,16.58,0.851,487.92,235.7,45.61,58.99,828.22
2024-01-13 21:00:00,74.19,80.72,15.01,0.819,480.14,236.6,39.17,59.17,815.08
2024-01-13 22:00:00,79.75,84.49,13.17,0.745,505.78,249.12,40.81,57.78,853.49
2024-01-13 23:00:00,89.14,81.97,14.94,0.775,566.64,234.32,40.87,58.05,899.89
2024-01-14 00:00:00,89.55,76.79,15.14,0.676,563.79,217.72,48.46,68.38,898.34
2024-01-14 01:00:00,88.0,91.45,13.44,0.878,562.86,255.03,42.99,57.89,918.77
2024-01-14 02:00:00,85.85,93.2,15.84,0.959,554.97,250.79,48.28,61.35,915.4
2024-01-14 03:00:00,75.08,85.26,15.71,0.862,486.57,246.49,46.97,60.52,840.56
2024-01-14 04:00:00,72.1,74.37,15.96,0.752,485.34,211.97,39.09,60.36,796.77
2024-01-14 05:00:00,64.02,66.23,15.71,0.61,431.91,197.93,41.2,62.4,733.44
2024-01-14 06:00:00,65.05,67.19,16.38,0.728,445.83,196.08,48.21,56.84,746.96
2024-01-14 07:00:00,64.74,63.95,15.02,0.639,433.79,195.39,35.43,67.01,731.62
2024-01-14 08:00:00,69.76,74.34,15.59,0.745,469.87,217.43,43.04,55.4,785.74
2024-01-14 09:00:00,77.38,86.72,14.69,0.914,506.74,246.57,43.08,59.18,855.56
2024-01-14 10:00:00,77.35,77.97,14.41,0.73,497.94,224.45,38.89,54.07,815.35
2024-01-14 11:00:00,93.11,88.07,17.3,0.892,574.69,245.22,38.48,64.49,922.88
2024-01-14 12:00:00,82.23,87.99,12.22,0.901,537.13,241.34,39.03,55.39,872.89
2024-01-14 13:00:00,79.89,77.92,16.6,0.752,515.81,221.92,42.81,63.78,844.31
2024-01-14 14:00:00,85.26,92.81,14.36,0.961,554.38,246.54,45.89,61.32,908.14
2024-01-14 15:00:00,78.17,89.04,14.16,0.914,506.49,255.35,42.96,60.88,865.68
2024-01-14 16:00:00,71.87,75.28,15.68,0.748,489.77,217.52,34.97,65.58,807.85
2024-01-14 17:00:00,67.77,71.0,13.05,0.703,451.27,218.94,46.02,56.98,773.21
2024-01-14 18:00:00,63.7,75.34,14.06,0.78,450.29,217.48,44.77,67.33,779.87
2024-01-14 19:00:00,61.67,69.1,14.02,0.73,429.74,193.69,39.02,58.08,720.52
2024-01-14 20:00:00,69.68,69.06,14.96,0.694,471.59,202.32,37.38,62.16,773.45
2024-01-14 21:00:00,72.29,82.55,14.08,0.882,473.42,233.34,36.37,59.03,802.17
2024-01-14 22:00:00,84.53,88.34,17.69,0.916,548.46,245.92,44.3,63.09,901.76
2024-01-14 23:00:00,84.15,82.85,17.98,0.739,546.88,238.06,32.48,54.99,872.41
2024-01-15 00:00:00,111.7,89.53,12.3,0.825,675.89,249.07,44.4,60.54,1029.89
2024-01-15 01:00:00,111.7,89.7,16.15,0.956,661.45,246.36,38.19,60.09,1006.1
2024-01-15 02:00:00,109.15,95.11,16.62,0.939,656.85,254.25,41.14,62.18,1014.42
2024-01-15 03:00:00,97.75,86.37,16.15,0.872,599.82,238.95,26.31,62.03,927.11
2024-01-15 04:00:00,89.21,82.9,14.34,0.886,569.65,237.72,32.91,55.7,895.97
2024-01-15 05:00:00,87.98,89.1,14.97,0.891,556.2,252.26,37.28,66.53,912.28
2024-01-15 06:00:00,85.98,86.66,14.21,0.868,546.33,237.93,36.35,59.71,880.33
2024-01-15 07:00:00,84.98,89.38,14.7,0.85,540.38,253.74,43.03,63.65,900.81
2024-01-15 08:00:00,90.62,80.35,13.52,0.822,584.83,232.16,41.21,53.7,911.9
2024-01-15 09:00:00,100.93,88.75,15.16,0.917,625.0,241.05,47.74,57.93,971.72
2024-01-15 10:00:00,101.71,94.65,13.08,0.918,630.12,260.24,42.05,65.39,997.81
2024-01-15 11:00:00,107.36,95.92,15.03,0.913,651.85,263.65,37.4,68.18,1021.08
2024-01-15 12:00:00,112.13,100.0,13.46,1.0,680.39,263.61,44.89,62.12,1051.02
2024-01-15 13:00:00,112.14,98.17,15.64,0.977,672.88,258.01,38.15,59.56,1028.59
2024-01-15 14:00:00,108.74,100.0,14.31,0.966,666.47,272.84,37.92,54.69,1031.92
2024-01-15 15:00:00,105.9,95.65,15.77,0.992,640.33,258.14,40.01,63.99,1002.47
2024-01-15 16:00:00,95.93,93.28,16.95,0.93,605.61,264.95,46.48,61.53,978.57
2024-01-15 17:00:00,86.37,81.57,17.72,0.761,545.97,241.62,44.2,48.23,880.03
2024-01-15 18:00:00,84.92,82.53,11.54,0.849,552.21,236.15,44.08,51.34,883.77
2024-01-15 19:00:00,83.0,86.05,14.08,0.818,550.26,246.42,47.84,61.75,906.27
2024-01-15 20:00:00,92.43,94.28,14.88,1.0,582.14,251.84,43.98,55.84,933.8
2024-01-15 21:00:00,98.85,93.07,16.02,0.955,624.72,247.45,35.09,54.8,
2024-01-15 22:00:00,108.79,93.98,12.86,0.926,669.97,256.51,42.15,59.48,1028.11
2024-01-15 23:00:00,109.68,100.0,13.86,1.0,656.95,262.28,46.49,61.72,1027.43
2024-01-16 00:00:00,117.08,87.58,15.57,0.921,706.27,245.76,33.93,67.15,1053.11
2024-01-16 01:00:00,119.12,92.45,15.5,0.934,719.62,249.44,39.94,55.91,1064.91
2024-01-16 02:00:00,107.06,96.94,15.94,1.0,660.11,264.72,35.73,62.18,1022.73
2024-01-16 03:00:00,101.61,90.87,16.04,0.966,629.46,249.8,40.51,54.87,974.64
2024-01-16 04:00:00,95.26,90.66,15.88,0.931,597.63,254.21,44.54,57.52,953.9
2024-01-16 05:00:00,85.4,83.02,15.67,0.783,547.06,236.31,45.37,60.94,889.69
2024-01-16 06:00:00,85.9,85.8,15.46,0.851,550.55,237.76,39.26,59.26,886.83
2024-01-16 07:00:00,87.06,79.46,16.37,0.819,545.51,218.65,42.65,53.17,859.98
2024-01-16 08:00:00,92.89,89.3,12.02,0.852,582.56,248.5,33.98,62.57,927.62
2024-01-16 09:00:00,96.91,93.43,17.69,0.999,592.92,245.74,33.01,63.71,935.37
2024-01-16 10:00:00,107.6,99.9,12.07,0.95,654.01,277.27,44.48,71.8,1047.55
2024-01-16 11:00:00,114.98,100.0,13.76,0.968,690.19,273.17,27.89,61.11,1052.36
2024-01-16 12:00:00,120.8,100.0,15.04,0.972,718.79,275.06,37.25,60.87,1091.96
2024-01-16 13:00:00,116.83,99.78,16.39,1.0,695.72,263.73,42.71,61.52,1063.67
2024-01-16 14:00:00,116.11,90.44,10.88,0.864,702.72,252.06,40.88,53.18,1048.84
2024-01-16 15:00:00,96.93,85.81,15.33,0.768,602.11,236.2,28.66,53.52,920.48
2024-01-16 16:00:00,95.99,87.03,16.57,0.925,596.58,243.66,42.1,59.59,941.93
2024-01-16 17:00:00,87.74,89.12,16.87,0.869,547.45,241.17,36.55,48.51,873.69
2024-01-16 18:00:00,93.76,83.82,14.33,0.785,586.41,235.53,40.48,54.35,916.77
2024-01-16 19:00:00,83.78,85.87,14.93,0.821,548.05,232.06,37.5,57.51,875.12
2024-01-16 20:00:00,89.14,84.56,14.45,0.931,574.99,236.62,37.23,65.04,913.89
2024-01-16 21:00:00,97.6,87.92,14.79,0.846,611.0,234.76,32.8,61.3,939.85
2024-01-16 22:00:00,99.0,90.75,13.83,0.901,612.66,261.05,38.56,52.41,964.69
2024-01-16 23:00:00,110.89,93.49,14.04,0.913,678.91,257.29,44.94,59.8,1040.94
2024-01-17 00:00:00,111.96,93.84,16.08,0.877,674.48,257.09,38.31,62.92,1032.8
2024-01-17 01:00:00,113.59,88.27,15.62,0.846,685.57,249.43,38.49,63.57,1037.06
2024-01-17 02:00:00,108.87,93.19,16.16,0.867,658.39,247.91,37.18,65.23,1008.72
2024-01-17 03:00:00,107.5,91.35,15.75,0.961,664.79,247.16,34.86,65.99,1012.79
2024-01-17 04:00:00,96.3,85.57,16.48,0.861,607.75,242.89,36.01,62.85,949.49
2024-01-17 05:00:00,84.7,84.44,16.74,0.968,543.23,238.28,40.89,62.44,884.84
2024-01-17 06:00:00,81.41,84.0,12.81,0.805,540.88,232.07,49.84,61.16,883.96
2024-01-17 07:00:00,88.98,85.65,14.14,0.814,568.19,243.75,43.9,64.21,920.05
2024-01-17 08:00:00,87.22,88.59,15.08,0.963,558.95,247.85,42.48,56.06,905.33
2024-01-17 09:00:00,107.33,96.54,15.39,1.0,658.62,265.77,47.97,58.98,1031.33
2024-01-17 10:00:00,112.22,94.63,14.42,0.966,670.99,261.07,41.87,56.5,1030.43
2024-01-17 11:00:00,111.11,93.24,16.79,0.877,668.41,251.72,44.3,62.17,1026.6
2024-01-17 12:00:00,108.15,95.64,18.4,1.0,660.3,260.38,40.86,58.71,1020.25
2024-01-17 13:00:00,118.41,100.0,15.7,0.996,711.66,258.86,41.81,65.07,1077.39
2024-01-17 14:00:00,107.04,100.0,15.55,0.978,659.93,266.94,34.37,60.26,1021.49
2024-01-17 15:00:00,104.95,98.43,16.7,1.0,639.41,265.23,38.76,65.32,1008.73
2024-01-17 16:00:00,86.12,80.35,12.63,0.802,551.18,232.5,37.75,49.44,870.88
2024-01-17 17:00:00,84.61,81.8,15.47,0.76,543.77,234.84,37.54,56.4,872.55
2024-01-17 18:00:00,85.02,85.87,16.89,0.861,546.13,235.81,37.31,64.69,883.93
2024-01-17 19:00:00,87.2,88.94,14.46,0.85,556.12,242.13,45.72,60.1,904.07
2024-01-17 20:00:00,90.7,90.04,13.59,0.75,562.27,256.94,38.53,65.28,923.01
2024-01-17 21:00:00,102.49,90.93,15.15,0.865,614.37,249.18,39.42,61.25,964.23
2024-01-17 22:00:00,103.23,85.34,15.33,0.827,628.61,239.91,49.06,55.33,972.91
2024-01-17 23:00:00,112.42,91.22,14.06,0.854,677.86,256.26,43.1,68.97,1046.19
2024-01-18 00:00:00,115.48,99.1,18.62,1.0,687.98,267.64,40.03,56.68,1052.33
2024-01-18 01:00:00,115.05,99.24,14.76,0.953,694.8,267.48,44.23,56.27,1062.78
2024-01-18 02:00:00,110.35,89.68,13.75,0.921,680.45,246.44,37.32,64.1,1028.31
2024-01-18 03:00:00,95.5,87.97,15.34,0.818,603.32,241.69,38.3,55.44,938.75
2024-01-18 04:00:00,86.36,86.34,16.84,0.909,555.55,242.17,38.55,53.53,889.8
2024-01-18 05:00:00,92.12,80.3,15.5,0.739,588.48,217.7,41.0,56.16,903.35
2024-01-18 06:00:00,86.33,88.69,16.2,0.77,544.25,244.08,41.87,64.1,894.3
2024-01-18 07:00:00,84.02,80.12,14.17,0.863,536.42,231.49,36.2,70.7,874.82
2024-01-18 08:00:00,98.7,95.64,17.71,0.914,618.44,263.39,41.63,60.02,983.48
2024-01-18 09:00:00,100.46,87.56,16.32,0.963,618.52,252.35,42.42,56.38,969.67
2024-01-18 10:00:00,112.22,90.98,17.05,0.938,677.73,256.07,38.13,66.17,1038.1
2024-01-18 11:00:00,113.26,94.34,16.02,0.983,701.2,260.56,39.34,56.92,1058.03
2024-01-18 12:00:00,123.24,100.0,16.71,1.0,736.98,270.17,35.45,57.78,1100.38
2024-01-18 13:00:00,120.01,98.06,14.17,0.986,734.17,263.19,33.96,62.08,1093.41
2024-01-18 14:00:00,106.5,92.17,14.74,0.928,637.93,256.58,35.41,65.71,995.63
2024-01-18 15:00:00,103.89,93.61,17.5,1.0,634.38,258.53,42.88,60.35,996.15
2024-01-18 16:00:00,95.08,86.68,17.82,0.872,598.68,239.79,42.09,58.23,938.79
2024-01-18 17:00:00,92.48,85.91,13.76,0.823,583.17,235.21,47.71,71.61,937.7
2024-01-18 18:00:00,81.14,72.02,15.85,0.75,509.26,210.93,40.15,56.65,816.99
2024-01-18 19:00:00,89.75,86.84,14.83,0.763,566.93,249.29,40.21,57.2,913.63
2024-01-18 20:00:00,96.73,87.92,14.43,0.945,623.45,245.29,41.35,58.06,968.15
2024-01-18 21:00:00,92.97,94.53,15.9,1.0,586.8,258.69,35.73,62.76,943.98
2024-01-18 22:00:00,102.77,86.69,17.19,0.927,638.67,244.58,43.61,57.66,984.53
2024-01-18 23:00:00,104.83,83.38,16.15,0.892,639.02,237.98,41.53,64.09,982.61
2024-01-19 00:00:00,113.92,100.0,15.05,0.996,691.56,271.49,36.21,59.74,1059.0
2024-01-19 01:00:00,115.86,99.66,16.3,0.991,699.2,269.04,41.49,58.4,1068.14
2024-01-19 02:00:00,113.51,91.71,14.99,0.856,696.5,249.55,43.03,57.19,1046.27
2024-01-19 03:00:00,100.3,82.5,16.15,0.912,630.18,239.28,34.67,59.87,964.0
2024-01-19 04:00:00,99.01,97.19,17.62,0.948,618.33,261.55,44.23,62.24,986.34
2024-01-19 05:00:00,81.49,87.82,12.41,0.895,528.01,253.85,38.2,59.82,879.88
2024-01-19 06:00:00,78.19,66.66,16.73,0.679,497.5,200.9,27.72,61.16,787.28
2024-01-19 07:00:00,86.79,81.1,13.22,0.744,540.23,230.63,43.89,56.12,870.87
2024-01-19 08:00:00,94.04,95.34,17.37,0.866,590.84,264.77,45.37,56.42,957.4
2024-01-19 09:00:00,99.87,87.55,14.57,0.876,626.34,239.94,35.51,59.98,961.77
2024-01-19 10:00:00,99.23,87.16,13.7,0.849,626.81,246.48,33.32,60.6,967.2
2024-01-19 11:00:00,112.63,94.9,16.57,0.945,676.05,259.99,45.31,60.24,1041.59
2024-01-19 12:00:00,109.78,89.29,16.08,0.946,656.84,249.97,37.53,57.05,1001.38
2024-01-19 13:00:00,115.67,89.31,14.03,0.904,705.81,243.45,45.38,60.36,1055.0
2024-01-19 14:00:00,108.97,99.75,13.65,1.0,658.31,265.31,32.83,60.13,1016.58
2024-01-19 15:00:00,96.24,78.91,15.25,0.811,588.59,214.71,45.62,59.39,908.31
2024-01-19 16:00:00,90.44,86.46,13.72,0.849,568.27,238.82,44.29,56.74,908.13
2024-01-19 17:00:00,82.77,85.82,13.94,0.808,529.78,237.16,42.16,62.6,871.7
2024-01-19 18:00:00,84.75,75.12,15.7,0.764,554.31,213.74,31.98,59.94,859.98
2024-01-19 19:00:00,90.83,80.79,14.08,0.812,581.08,228.97,38.55,56.25,904.85
2024-01-19 20:00:00,88.56,90.34,16.17,0.949,556.89,250.11,44.03,59.38,910.4
2024-01-19 21:00:00,102.02,93.67,17.77,0.929,641.26,259.71,33.25,57.09,991.31
2024-01-19 22:00:00,105.38,89.6,15.31,0.881,647.9,251.56,37.91,60.02,997.38
2024-01-19 23:00:00,109.82,100.0,15.73,0.989,677.58,273.9,41.59,67.14,1060.21
2024-01-20 00:00:00,85.82,88.94,18.61,0.843,559.73,250.94,35.36,60.74,906.77
2024-01-20 01:00:00,80.6,81.65,13.81,0.889,520.91,233.11,45.2,61.01,860.23
2024-01-20 02:00:00,78.41,74.7,17.37,0.804,516.62,217.21,44.41,67.12,845.37
2024-01-20 03:00:00,70.21,73.04,17.19,0.67,467.79,218.95,40.97,61.36,789.06
2024-01-20 04:00:00,77.23,80.05,16.87,0.841,513.61,232.26,41.74,62.17,849.78
2024-01-20 05:00:00,65.4,71.76,17.52,0.625,447.71,201.8,37.84,60.72,748.07
2024-01-20 06:00:00,60.95,75.17,16.01,0.801,432.44,216.82,42.36,58.08,749.69
2024-01-20 07:00:00,66.11,65.41,14.71,0.619,462.76,186.54,37.61,62.24,749.15
2024-01-20 08:00:00,68.93,66.99,17.23,0.688,469.01,189.74,39.21,68.51,766.47
2024-01-20 09:00:00,74.12,77.96,17.29,0.683,489.83,220.67,38.03,53.4,801.93
2024-01-20 10:00:00,83.08,79.08,17.24,0.731,534.79,225.31,45.74,57.71,863.56
2024-01-20 11:00:00,87.77,80.75,15.65,0.831,535.21,227.03,44.83,55.74,862.8
2024-01-20 12:00:00,84.13,73.22,14.51,0.697,534.94,203.11,35.99,56.29,830.33
2024-01-20 13:00:00,82.44,81.32,15.87,0.771,539.66,235.42,45.35,66.12,886.54
2024-01-20 14:00:00,79.52,79.5,17.0,0.865,525.38,222.71,36.81,59.21,844.11
2024-01-20 15:00:00,65.79,76.16,17.12,0.872,443.09,222.88,47.41,63.61,776.99
2024-01-20 16:00:00,63.31,72.0,14.94,0.767,437.89,207.13,46.28,56.66,747.96
2024-01-20 17:00:00,70.72,74.7,16.06,0.692,472.11,213.88,48.77,56.78,791.54
2024-01-20 18:00:00,70.33,81.05,13.62,0.899,477.17,232.81,41.17,54.91,806.06
2024-01-20 19:00:00,64.26,65.57,17.06,0.578,458.97,195.6,38.88,67.23,760.68
2024-01-20 20:00:00,71.68,78.52,14.41,0.77,484.07,225.92,38.79,63.88,812.66
2024-01-20 21:00:00,76.25,69.77,16.76,0.7,495.86,208.17,41.5,54.75,800.29
2024-01-20 22:00:00,92.94,82.28,13.86,0.919,584.08,224.22,35.94,65.71,909.95
2024-01-20 23:00:00,89.22,78.55,17.13,0.831,577.32,227.82,30.36,58.7,894.2
2024-01-21 00:00:00,85.74,86.78,16.13,0.845,537.42,236.61,38.4,62.27,874.7
2024-01-21 01:00:00,80.92,80.13,14.47,0.754,519.68,221.61,40.16,60.24,841.69
2024-01-21 02:00:00,74.2,77.03,16.68,0.82,496.68,217.41,42.22,52.82,809.12
2024-01-21 03:00:00,75.81,72.37,14.76,0.697,509.42,216.87,41.59,55.86,823.74
2024-01-21 04:00:00,66.35,71.68,16.77,0.728,456.62,200.92,40.56,66.77,764.87
2024-01-21 05:00:00,59.57,65.97,15.24,0.591,412.99,202.44,44.68,64.7,724.8
2024-01-21 06:00:00,61.16,72.5,13.06,0.753,430.11,214.29,36.51,54.89,735.8
2024-01-21 07:00:00,60.93,65.51,14.17,0.68,427.97,198.02,37.31,61.04,724.34
2024-01-21 08:00:00,76.12,84.71,15.0,0.785,503.42,239.37,48.44,58.93,850.16
2024-01-21 09:00:00,78.53,70.89,17.7,0.76,511.86,207.12,27.26,65.71,811.95
2024-01-21 10:00:00,80.59,76.26,17.0,0.79,523.39,224.25,44.48,58.98,851.09
2024-01-21 11:00:00,90.66,93.72,18.08,0.974,566.05,254.25,42.25,56.16,918.71
2024-01-21 12:00:00,86.56,81.1,18.13,0.792,572.64,220.57,39.99,63.69,896.89
2024-01-21 13:00:00,81.3,74.07,14.84,0.75,527.74,215.09,43.58,65.95,852.37
2024-01-21 14:00:00,86.72,84.45,15.36,0.848,557.98,242.16,42.87,61.97,904.98
2024-01-21 15:00:00,77.16,76.2,15.03,0.755,504.03,222.97,34.16,62.86,824.03
2024-01-21 16:00:00,65.23,68.43,14.64,0.693,452.89,214.6,36.1,54.02,757.62
2024-01-21 17:00:00,64.5,66.77,12.88,0.731,432.09,198.69,38.08,53.61,722.47
2024-01-21 18:00:00,60.25,83.97,15.62,0.893,407.27,235.36,31.51,53.25,727.4
2024-01-21 19:00:00,59.73,68.61,13.72,0.627,418.39,202.67,39.97,65.25,726.28
2024-01-21 20:00:00,73.08,66.91,15.6,0.718,501.83,195.86,42.55,58.06,798.3
2024-01-21 21:00:00,82.64,88.79,18.82,0.947,542.85,243.61,44.66,64.13,895.26
2024-01-21 22:00:00,75.03,80.57,14.88,0.798,488.69,222.97,40.31,57.0,808.96
2024-01-21 23:00:00,86.99,79.66,15.94,0.822,559.1,213.53,37.0,59.93,869.56
2024-01-22 00:00:00,112.4,91.53,17.07,0.94,676.9,248.74,40.9,55.97,1022.51
2024-01-22 01:00:00,111.04,98.89,16.13,0.946,678.62,267.81,39.69,58.36,1044.47
2024-01-22 02:00:00,105.13,91.33,16.15,0.894,649.69,255.58,43.14,51.45,999.86
2024-01-22 03:00:00,96.54,78.64,15.16,0.824,610.13,221.69,39.82,58.41,930.06
2024-01-22 04:00:00,92.69,95.28,15.36,0.928,570.95,256.71,43.56,57.97,929.18
2024-01-22 05:00:00,83.69,79.67,14.27,0.846,528.3,233.5,38.95,51.53,852.28
2024-01-22 06:00:00,86.08,90.52,16.98,0.97,549.8,242.1,45.16,62.12,899.19
2024-01-22 07:00:00,86.81,89.8,13.1,0.955,545.78,247.59,40.71,62.87,896.96
2024-01-22 08:00:00,91.54,80.77,17.17,0.907,568.84,235.35,37.61,56.69,898.5
2024-01-22 09:00:00,96.37,93.35,13.6,0.929,604.02,251.79,38.67,53.97,948.45
2024-01-22 10:00:00,105.19,89.34,17.15,0.902,638.64,238.41,42.91,68.65,988.61
2024-01-22 11:00:00,116.01,88.67,15.18,0.903,718.12,256.45,34.92,61.28,1070.77
2024-01-22 12:00:00,117.0,96.38,13.86,0.961,700.75,267.19,39.48,48.1,1055.53
2024-01-22 13:00:00,109.08,96.53,16.58,0.992,663.24,267.69,44.28,57.86,1033.07
2024-01-22 14:00:00,107.9,91.63,17.1,0.831,661.87,251.9,42.07,56.74,1012.57
2024-01-22 15:00:00,103.01,89.97,15.05,0.91,622.96,252.78,35.4,56.37,967.51
2024-01-22 16:00:00,85.82,88.63,16.79,0.817,553.18,231.18,41.24,65.46,891.06
2024-01-22 17:00:00,89.18,85.12,12.28,0.803,568.65,236.14,34.63,61.26,900.68
2024-01-22 18:00:00,82.35,76.96,13.73,0.806,528.95,227.3,40.75,63.18,860.17
2024-01-22 19:00:00,89.29,88.16,17.65,0.872,568.65,236.75,45.52,59.31,910.23
2024-01-22 20:00:00,89.45,85.71,15.37,0.892,570.66,237.99,40.29,64.27,913.22
2024-01-22 21:00:00,92.78,73.78,12.92,0.727,595.38,216.86,35.47,58.13,
2024-01-22 22:00:00,100.99,92.64,14.66,0.982,644.95,249.83,39.24,61.16,995.18
2024-01-22 23:00:00,113.18,98.55,14.32,0.974,677.42,267.0,40.78,62.44,1047.64
2024-01-23 00:00:00,116.04,98.12,15.52,0.883,689.82,268.37,44.37,56.89,1059.44
2024-01-23 01:00:00,109.37,99.15,15.22,1.0,667.69,270.02,44.33,49.52,1031.55
2024-01-23 02:00:00,110.05,91.67,16.04,0.808,653.64,250.09,35.64,51.53,990.91
2024-01-23 03:00:00,93.35,88.36,15.67,0.811,591.96,240.58,38.7,71.56,942.81
2024-01-23 04:00:00,92.24,78.28,17.81,0.739,582.08,226.77,41.57,63.26,913.68
2024-01-23 05:00:00,82.17,83.12,16.41,0.781,533.77,236.58,37.58,63.49,871.42
2024-01-23 06:00:00,82.39,90.96,16.46,0.882,529.53,252.76,41.99,67.11,891.4
2024-01-23 07:00:00,87.2,78.63,17.52,0.734,558.04,225.8,34.61,54.38,872.82
2024-01-23 08:00:00,89.06,80.73,15.19,0.737,569.07,231.57,41.05,56.38,898.07
2024-01-23 09:00:00,98.46,85.68,13.88,0.934,613.91,245.19,44.11,54.48,957.69
2024-01-23 10:00:00,111.53,96.41,17.58,0.93,666.87,264.33,40.22,71.78,1043.19
2024-01-23 11:00:00,110.68,90.03,15.98,0.789,674.79,249.64,40.7,55.01,1020.15
2024-01-23 12:00:00,118.34,100.0,15.98,0.982,726.55,266.84,43.38,66.27,1103.03
2024-01-23 13:00:00,108.47,98.47,14.82,0.928,664.28,275.1,38.22,56.71,1034.32
2024-01-23 14:00:00,109.62,97.48,14.85,0.931,669.19,257.97,42.49,60.43,1030.08
2024-01-23 15:00:00,105.77,84.04,17.04,0.876,661.31,235.27,39.88,66.35,1002.81
2024-01-23 16:00:00,82.61,86.28,17.25,0.84,527.1,238.14,36.37,61.43,863.04
2024-01-23 17:00:00,83.82,86.6,16.95,0.808,546.23,230.89,43.61,59.34,880.07
2024-01-23 18:00:00,87.31,87.8,16.96,0.9,552.3,246.51,45.6,71.34,915.76
2024-01-23 19:00:00,86.2,84.96,16.63,0.907,559.68,237.2,44.63,50.83,892.35
2024-01-23 20:00:00,93.98,88.09,15.97,0.908,596.31,245.19,43.61,55.28,940.38
2024-01-23 21:00:00,97.58,93.95,15.51,0.817,604.62,256.23,42.04,58.45,961.35
2024-01-23 22:00:00,107.85,100.0,17.59,0.944,657.1,274.52,41.45,65.22,1038.3
2024-01-23 23:00:00,112.37,91.42,15.21,0.917,689.66,257.27,39.62,57.48,1044.04
2024-01-24 00:00:00,119.67,100.0,16.4,0.988,703.51,263.39,37.35,64.84,1069.09
2024-01-24 01:00:00,114.01,96.57,14.64,0.949,686.5,273.4,31.74,51.39,1043.02
2024-01-24 02:00:00,108.85,93.78,14.85,0.889,669.22,255.49,33.73,65.74,1024.18
2024-01-24 03:00:00,98.35,81.49,15.49,0.745,609.3,234.66,40.06,64.47,948.49
2024-01-24 04:00:00,90.55,83.85,14.64,0.939,573.83,237.17,34.89,54.63,900.52
2024-01-24 05:00:00,85.28,77.65,17.04,0.778,530.07,223.71,41.66,59.83,855.26
2024-01-24 06:00:00,86.58,80.97,13.82,0.842,546.05,233.38,46.99,58.65,885.07
2024-01-24 07:00:00,85.33,77.17,15.99,0.772,552.06,229.97,27.1,62.25,871.38
2024-01-24 08:00:00,93.66,84.59,16.04,0.848,582.29,242.29,36.11,65.81,926.49
2024-01-24 09:00:00,108.3,92.12,13.13,0.918,651.09,251.99,48.74,56.58,1008.41
